time,CRD_Reactivity,CRD_pos:value,CSPumpPower:value,CoreHeatLoadDiff:value,Core_flow,IHX_energy,IHX_primary_in_P,IHX_primary_in_T,IHX_primary_out_P,IHX_primary_out_t,IHX_secondary_in_P,IHX_secondary_in_T,IHX_secondary_out_P,IHX_secondary_out_t,InDiff:value,InPID:value,MoveBC:value,OutDff:value,OutPID:value,PumpPower-Secondary:value,SGHeatLoadDiff:value,SGPID:value,SG_energy,Total_Reactivity_Feedback,Xenon_Concentration_Reactivity,active-R_moderator_Reactivity,active:fuel-matrix_Fuel_Doppler_Reactivity,active:pebble-core_moderator_Reactivity,active:pebble-shell_moderator_Reactivity,active:pipe_Coolant_Density_Reactivity,coolant_Reactivity,core_energy,core_in_P,core_in_T,core_out_P,core_out_T,diode-flow,doppler_Reactivity,external_Reactivity,flow_diode:VC:DP,flow_diode:VC:P1,flow_diode:VC:P2,moderator_Reactivity,net_Reactivity,pps_reactivity_CRD_group_0,primary_pump_flow,reactor:decay_heat,reflector_Reactivity,run_mem,run_time,secondary_flow,solar_pump_flow,target_power,tau,Branch030:pressure,Branch030:rho,Branch030:temperature,Branch030:velocity,Branch1:pressure,Branch1:rho,Branch1:temperature,Branch1:velocity,Branch260:pressure,Branch260:rho,Branch260:temperature,Branch260:velocity,Branch280:pressure,Branch280:rho,Branch280:temperature,Branch280:velocity,Branch2:pressure,Branch2:rho,Branch2:temperature,Branch2:velocity,Branch3:pressure,Branch3:rho,Branch3:temperature,Branch3:velocity,Branch607:pressure,Branch607:rho,Branch607:temperature,Branch607:velocity,C1,C2,C3,C4,C5,C6,C_I135,C_XE135,C_XE135_0,ColdLegB:pressure,ColdLegB:rho,ColdLegB:temperature,ColdLegB:velocity,ExpansionTank:level,ExpansionTank:pressure,ExpansionTank:rho,ExpansionTank:temperature,ExpansionTank:velocity,ExpansionTank:volume,HX-in:pressure,HX-in:rho,HX-in:temperature,HX-in:velocity,HX-out:pressure,HX-out:rho,HX-out:temperature,HX-out:velocity,HXInletB:pressure,HXInletB:rho,HXInletB:temperature,HXInletB:velocity,HXOutletB:pressure,HXOutletB:rho,HXOutletB:temperature,HXOutletB:velocity,HotLegB:pressure,HotLegB:rho,HotLegB:temperature,HotLegB:velocity,NORM_C_I135,NORM_C_XE135,Pf,Pump:pressure,Pump:pump_RPM,Pump:pump_head,Pump:pump_input,Pump:pump_work_efficiency,Pump:rho,Pump:temperature,Pump:velocity,SG-inB:pressure,SG-inB:rho,SG-inB:temperature,SG-inB:velocity,Solar-pump:pressure,Solar-pump:pump_RPM,Solar-pump:pump_head,Solar-pump:pump_input,Solar-pump:pump_work_efficiency,Solar-pump:rho,Solar-pump:temperature,Solar-pump:velocity,cover_gas2:pressure,flow_diode:pressure,flow_diode:rho,flow_diode:temperature,flow_diode:velocity,reactor:power
1344.3049139459,-3.2282661686486e-06,1.3097635771357,19658.088957345,-2.4593751505443e-05,1147.657199239,112836464.69875,395048.77919074,923.00519369219,387811.50777818,822.00172045296,967994.8700761,773.15051045699,965252.32975337,882.79631242857,-0.0017202067487005,-47353.020108634,15500.080840214,-0.0018626567980391,5419.1325873454,149153.72389137,-1.4364547583035e-05,0.080840214193682,280004550.25268,3.6216202236594e-09,-1.8063905061938e-09,3.1037554647964e-06,9.0212797915197e-08,1.6098538763958e-08,3.1896712835226e-08,-8.2693349322653e-09,-8.2693349322653e-09,279903762.33174,501639.08159952,822.04417258958,152339.59251314,923.00181455701,-3.9147518518279e-10,9.0212797915197e-08,0,-247961.29613919,139471.44793656,387432.74407575,4.7995251599184e-08,3.6216202236594e-09,-3.2282661686486e-06,1147.6571936737,18838705.015227,3.1037554647964e-06,174,168.240508024,-1659.9431730357,1659.9431715511,280000000,1344.3049139459,149232.86928459,1962.7911342419,923.00423311085,2.3161334642684,463455.54532454,2012.0595995533,822.04426321053,0.87315422238138,134909.24244245,1962.7960504965,922.99415881858,2.2130490661425,504192.16731334,2012.0596440271,822.04417207564,0.42966819345337,446162.61933807,2012.0596539946,822.04415165049,0.48201213260058,351440.17146801,1962.773651651,923.04005809215,0.32312428638293,386257.54011667,2012.0801571725,822.00213694164,1.2091659849869,49.139402164667,115.25254825429,27.927620879672,24.344911242547,3.725249994416,0.44428732605102,1.3319416685543e+15,3.0237399777001e+14,3.0237374813064e+14,386621.79050866,2012.0802102261,822.00202822511,1.2091659561736,0.6193084242008,129042.50738471,1963.4634803466,921.62647469961,-3.5461898761201e-09,1.1193084242008,965646.0761001,1771.9998966011,773.15016257687,1.8037401923435,962807.31609661,1702.2649376671,882.79632442277,1.8776322032742,392503.59666395,1962.7957080026,922.99486065035,1.8275366623101,385131.50040397,2012.0802789847,822.00188732651,1.7827723414748,134819.08499077,1962.7959197784,922.99442668363,2.2130492868804,0.99999962883295,1.0000008255083,1.0000255381828,394535.68204005,1595.4676261042,257070.43413477,19658.088957345,7.6462397657067,1962.7958055607,922.99466073637,1.2395272626638,963799.14371896,1702.2648895948,882.79640000824,1.4003315081018,965660.63623733,3387.3725290246,724052.83492832,149153.72389137,4.5474266426842,1771.9999331773,773.15010506706,1.8037401574301,117125.81046525,985878.30500645,2011.628637407,822.92738236267,3.95252516673e-323,280006955.066
1369.297354205,-3.2828347961572e-06,1.3097595758477,19658.347641418,-2.5417644426227e-05,1147.6625154563,112836896.9597,395051.0470389,923.00503068486,387813.71341408,822.00166030302,967994.90510895,773.15050811214,965252.33548386,882.79608814725,-0.0016735952905265,-47350.438889959,15500.080805543,-0.0017473419571843,5419.3912714182,149156.30511004,-1.870520379373e-05,0.08080554341829,280005916.33761,2.4534625229001e-09,-1.6450125051668e-09,3.1518764648786e-06,9.3224336103183e-08,1.6642436325981e-08,3.3199235117854e-08,-8.0092012403838e-09,-8.0092012403838e-09,279904375.4617,501641.26397492,822.04430545466,152339.53918844,923.00170456706,-3.7917462031726e-10,9.3224336103183e-08,0,-247963.54227547,139471.40788451,387434.95015998,4.9841671443835e-08,2.4534625229001e-09,-3.2828347961572e-06,1147.6625357177,18838717.563816,3.1518764648786e-06,174,171.053548463,-1659.9532437573,1659.9532395398,280000000,1369.297354205,149232.78122033,1962.7911878768,923.00412320326,2.3161441195118,463457.46577588,2012.0595375682,822.04439022901,0.87315829174076,134909.15795443,1962.7961042737,922.99404861956,2.2130592484256,504194.35504058,2012.0595789849,822.04430535886,0.42967019787387,446164.45944523,2012.0595909688,822.04428080158,0.48201437933081,351441.71473533,1962.7737297872,923.03989797701,0.3231257695562,386259.73256183,2012.0801909371,822.00206775192,1.2091715746744,49.139454141901,115.25267400111,27.927647169194,24.344931430525,3.7252528313785,0.44428765233568,1.3319416941565e+15,3.0237397546791e+14,3.0237374813064e+14,386623.98508757,2012.0802531393,822.00194028839,1.2091715483478,0.61930813816104,129042.46683451,1963.4634802589,921.62647487926,-2.0124711192925e-08,1.119308138161,965646.08276401,1771.9998834223,773.15018329822,1.8037511388483,962807.29246777,1702.2650670461,882.79612099667,1.8776434410693,392505.84082617,1962.7957873429,922.9946980679,1.827545088346,385133.68106653,2012.0803160344,822.00181140485,1.7827805924757,134818.99960506,1962.7959855073,922.99429199334,2.2130595145492,0.99999964805464,1.0000007517516,1.0000262128444,394537.94507063,1595.4748237266,257072.73330507,19658.347641418,7.6462428264236,1962.7958766925,922.9945149744,1.2395329839306,963799.13235013,1702.2649401857,882.79632046279,1.4003399063325,965660.643043,3387.3929725483,724061.57142082,149156.30511004,4.5474303940151,1771.9999262355,773.15011598188,1.8037510962823,117125.77544227,985878.30500645,2011.628637407,822.92738236267,-3.7548989083935e-322,280007143.81028
1394.290072235,-3.3393388643373e-06,1.3097554627596,19658.59017789,-2.627605590203e-05,1147.667523488,112837318.5809,395053.14258464,923.00488855239,387815.74975538,822.00158044741,967994.93684154,773.15048325655,965252.33947555,882.79585521765,-0.0015917962656431,-47348.040789124,15500.080763254,-0.001637782992475,5419.6338078899,149158.70321088,-2.3324630337102e-05,0.080763253931457,280007003.65674,2.8978329202003e-09,-1.479919464405e-09,3.1996843075312e-06,9.8461660040716e-08,1.7754481881832e-08,3.518404990109e-08,-7.3678826329342e-09,-7.3678826329342e-09,279905110.23166,501643.27844863,822.0443556916,152339.44621199,923.00158234264,-3.6620403186679e-10,9.8461660040716e-08,0,-247965.65883256,139471.3272101,387436.98604266,5.2938531782922e-08,2.8978329202003e-09,-3.3393388643373e-06,1147.6675355093,18838728.148511,3.1996843075312e-06,174,173.835417575,-1659.9628228604,1659.9628244419,280000000,1394.290072235,149232.65562475,1962.7912476854,923.00400064476,2.3161541500082,463459.23240442,2012.0595130209,822.044440531,0.87316211210157,134909.03553448,1962.7961630484,922.99392817945,2.2130688311953,504196.37457967,2012.0595545942,822.0443553397,0.42967207800257,446166.14984556,2012.0595654804,822.04433303198,0.48201648896011,351443.12322319,1962.7738187834,923.03971560788,0.32312716453945,386261.75564569,2012.080236158,822.00197508616,1.2091768174029,49.139501894304,115.25277886456,27.927669945826,24.344952845234,3.7252563120515,0.44428807661324,1.331941720481e+15,3.023739526524e+14,3.0237374813064e+14,386626.01107739,2012.0802943446,822.00185585123,1.2091767905591,0.61930766244556,129042.38543815,1963.4634801146,921.62647517492,-1.8402751431214e-08,1.1193076624456,965646.08722504,1771.9999032114,773.15015218326,1.8037615074847,962807.26834172,1702.2652265048,882.7958702754,1.8776540661528,392507.91427207,1962.7958560606,922.99455725292,1.8275529866892,385135.69409021,2012.0803564624,822.00172856056,1.7827883218029,134818.87643594,1962.7960467878,922.99416641845,2.2130690837511,0.99999966781865,1.0000006762969,1.0000272056165,394540.03616184,1595.481704964,257074.94890198,19658.59017789,7.6462474430394,1962.7959418704,922.99438141305,1.2395383421431,963799.1212268,1702.2650846034,882.79609339088,1.4003478192925,965660.64757753,3387.4126096239,724069.97045106,149158.70321088,4.5474362212159,1771.9999408749,773.15009296407,1.8037614845672,117125.70319818,985878.30500645,2011.628637407,822.92738236267,5.0987574650817e-321,280007413.6689
1419.2835427716,-3.3972557207431e-06,1.3097512213161,19658.804920284,-2.7007489279764e-05,1147.6718131277,112837652.07621,395054.90009668,923.00467889674,387817.4573717,822.00145560867,967994.96884715,773.15045115589,965252.34483044,882.79555944982,-0.0015226253783567,-47345.736472015,15500.080716531,-0.0014885835787481,5419.8485502838,149161.00752799,-2.6973195511103e-05,0.080716531213115,280007830.99445,2.3514994439745e-09,-1.3103148721635e-09,3.2471814424923e-06,1.0421988864364e-07,1.9035875029726e-08,3.7182651372052e-08,-6.7023224784862e-09,-6.7023224784862e-09,279905669.35522,501644.96947936,822.04438067232,152339.3287863,923.00143490614,-3.5481517591542e-10,1.0421988864364e-07,0,-247967.4736125,139471.22026796,387438.69388046,5.6218526401778e-08,2.3514994439745e-09,-3.3972557207431e-06,1147.6718380972,18838739.263353,3.2471814424923e-06,174,176.632114383,-1659.9719974439,1659.9719965626,280000000,1419.2835427716,149232.51016744,1962.7913196871,923.00385310019,2.3161627124668,463460.71104254,2012.0595058205,822.0444552859,0.87316537637217,134908.89275171,1962.7962353419,922.99378003712,2.2130770141344,504198.06996692,2012.0595423385,822.04438045386,0.42967368680823,446167.56306646,2012.059559899,822.04434446932,0.48201829093368,351444.29472958,1962.773912584,923.03952339343,0.32312835595241,386263.45249523,2012.0803119671,822.00181973954,1.209181292748,49.13954820293,115.25288028666,27.927692524549,24.34497098067,3.7252589305416,0.44428838259078,1.3319417476329e+15,3.023739292134e+14,3.0237374813064e+14,386627.70981388,2012.0803748655,822.00169084939,1.2091812697766,0.61930700581558,129042.27807811,1963.4634798994,921.62647561602,-2.6708786498237e-08,1.1193070058156,965646.09334488,1771.9999225707,773.15012174426,1.8037714993768,962807.24707736,1702.265422116,882.79556271073,1.877664268919,392509.65274753,1962.7959582781,922.99434779084,1.8275597264113,385137.38160525,2012.0804281958,822.00158156589,1.7827949342945,134818.73298849,1962.7961323204,922.99399114675,2.213077272131,0.99999968820388,1.0000005987803,1.0000278683545,394541.78978356,1595.487525829,257076.81597256,19658.804920284,7.6462476912708,1962.7960372027,922.99418606013,1.2395429201061,963799.11089022,1702.2652521555,882.79582994418,1.4003554442415,965660.65381319,3387.4313255351,724077.97046729,149161.00752799,4.547441386994,1771.9999460046,773.1500848985,1.8037714702171,117125.60848773,985878.30500645,2011.628637407,822.92738236267,1.8319954147793e-320,280007597.86545
1444.2779134767,-3.4564200525525e-06,1.3097468879586,19658.999667553,-2.7637447680746e-05,1147.6758643666,112837961.31655,395056.56292685,923.00446942519,387819.07275869,822.00134480179,967994.99747177,773.15042973696,965252.34852556,882.79528422867,-0.0013982059033424,-47343.710512357,15500.08066652,-0.0013523279218361,5420.0432975529,149163.03348764,-2.9755442334073e-05,0.080666520292261,280008572.87348,1.7059534057375e-09,-1.1376192058943e-09,3.2943705284666e-06,1.109212608689e-07,2.0635488936591e-08,3.9331177272766e-08,-5.9948303807687e-09,-5.9948303807687e-09,279906153.26786,501646.56828472,822.04441793441,152339.21785834,923.00128923839,-3.4271773889509e-10,1.109212608689e-07,0,-247969.18999474,139471.11920062,387440.30919536,5.9966666209357e-08,1.7059534057375e-09,-3.4564200525525e-06,1147.675903982,18838748.925273,3.2943705284666e-06,174,179.423253014,-1659.9805706378,1659.9805716288,280000000,1444.2779134767,149232.37275633,1962.7913908622,923.00370724962,2.3161708083468,463462.10930122,2012.0594933248,822.04448089187,0.87316846239737,134908.75781973,1962.7963056405,922.99363598262,2.2130847489327,504199.67287467,2012.0595241869,822.04441764982,0.42967520738887,446168.8995217,2012.0595518939,822.0443608731,0.48201999451559,351445.40221526,1962.7740104279,923.03932289355,0.32312948176838,386265.05746227,2012.0803756232,822.00168929681,1.2091855222262,49.139590458749,115.25296694333,27.927710537522,24.344986204502,3.7252612141537,0.44428865120328,1.331941775412e+15,3.0237390534723e+14,3.0237374813064e+14,386629.31680248,2012.0804451536,822.00154681647,1.2091855020639,0.61930638464427,129042.17651506,1963.4634796961,921.62647603261,-3.4594512772166e-08,1.1193063846443,965646.09768915,1771.9999343133,773.15010328094,1.8037807996669,962807.22581072,1702.2656014453,882.79528074633,1.8776737581965,392511.29759609,1962.7960608609,922.99413758008,1.8275660967863,385138.9780035,2012.0804909302,822.00145301181,1.7828011808246,134818.59730252,1962.7962148805,922.99382196615,2.2130850136549,0.99999970905992,1.0000005198509,1.0000284551769,394543.44897796,1595.4930441385,257078.58793404,19658.999667553,7.6462513442479,1962.7961298314,922.99399624723,1.2395472477972,963799.10102209,1702.2654310509,882.79554866216,1.4003625240482,965660.65829312,3387.4487268787,724085.40727043,149163.03348764,4.5474497907878,1771.9999533669,773.15007332243,1.803780777038,117125.51887665,985878.30500645,2011.628637407,822.92738236267,2.1862404828475e-320,280007760.78283
1469.2738749649,-3.5161771029992e-06,1.3097425104716,19659.169754336,-2.7978435943169e-05,1147.6793654214,112838206.7669,395057.96451159,923.00427835714,387820.43283526,822.00123078814,967995.02404419,773.15044322298,965252.35234437,882.795003309,-0.0012725335099049,-47341.87302623,15500.0806134,-0.0012060776936096,5420.2133843358,149164.87097377,-3.2079361453227e-05,0.08061340025465,280009276.35031,1.590080815919e-09,-9.631317658275e-10,3.3412555074427e-06,1.1857118714589e-07,2.2503418069732e-08,4.1616014008014e-08,-5.215811085327e-09,-5.215811085327e-09,279906658.96221,501647.91495314,822.04440308321,152339.08837244,923.00115024176,-3.3062589434888e-10,1.1857118714589e-07,0,-247970.67083468,139470.99813163,387441.66896631,6.4119432077746e-08,1.590080815919e-09,-3.5161771029992e-06,1147.6793900408,18838756.344965,3.3412555074427e-06,174,182.205545971,-1659.9883957178,1659.9883955449,280000000,1469.2738749649,149232.22047262,1962.7914587815,923.00356807075,2.3161777895421,463463.28202723,2012.0595025512,822.04446198528,0.87317112122995,134908.60758045,1962.7963736098,922.99349670122,2.2130914201617,504201.02310741,2012.0595314594,822.04440274716,0.42967651656472,446170.01858575,2012.0595616178,822.04434094723,0.48202146255751,351446.32269742,1962.7741006963,923.03913791735,0.32313045227198,386266.40832231,2012.0804520507,822.001532683,1.2091891585179,49.139626656903,115.25303211169,27.927721517862,24.344994839164,3.7252625343122,0.44428881080391,1.3319418035738e+15,3.0237388123343e+14,3.0237374813064e+14,386630.66966317,2012.0805079033,822.00141823086,1.2091891394496,0.61930570080233,129042.05496264,1963.4634794751,921.62647648552,-2.7172146202012e-08,1.1193057008023,965646.10220759,1771.9999237322,773.150119918,1.8037892804335,962807.20696278,1702.2657682436,882.79501848497,1.8776823951974,392512.68375657,1962.7961530816,922.99394860333,1.8275715625831,385140.3218099,2012.0805503017,822.00133134905,1.7828065464853,134818.44660115,1962.7962907562,922.99366648317,2.2130916481628,0.99999973020337,1.0000004401025,1.0000288192822,394544.84744126,1595.4978486846,257080.1395448,19659.169754336,7.6462542342959,1962.7962145436,922.99382265648,1.2395509593208,963799.09216672,1702.2655816722,882.79531183611,1.4003689771698,965660.66283938,3387.4647071795,724092.24086151,149164.87097377,4.5474580649816,1771.9999508761,773.15007723878,1.8037892558834,117125.41048678,985878.30500645,2011.628637407,822.92738236267,-5.1432233732074e-321,280007863.29285
1494.2711497006,-3.5762477437651e-06,1.3097380897043,19659.317811444,-2.8198105142585e-05,1147.6824198453,112838434.82239,395059.18110877,923.00408670531,387821.61349599,822.00110217739,967995.04877805,773.15041048694,965252.35629457,882.79472848519,-0.0011624889039012,-47340.191834885,15500.080556969,-0.0010604136256234,5420.361441444,149166.55216512,-3.4332105316435e-05,0.080556969284962,280009724.2019,5.5597778956845e-10,-7.87580907372e-10,3.3878381643427e-06,1.2614395962569e-07,2.4450256331022e-08,4.3712804260429e-08,-4.5538820977526e-09,-4.5538820977526e-09,279907003.26449,501649.08448785,822.04440868708,152338.96810617,923.00100929386,-3.1890761760044e-10,1.2614395962569e-07,0,-247971.96455743,139470.8851904,387442.84974783,6.8163060591451e-08,5.5597778956845e-10,-3.5762477437651e-06,1147.6824480026,18838762.818652,3.3878381643427e-06,174,184.996691976,-1659.9955262693,1659.9955239995,280000000,1494.2711497006,149232.08026319,1962.7915277046,923.00342683489,2.3161838760733,463464.30011779,2012.0595034196,822.04446020577,0.8731734434561,134908.46912124,1962.7964428413,922.99335483338,2.2130972372891,504202.19574033,2012.0595286805,822.04440844153,0.42967766079665,446170.98999567,2012.0595644148,822.04433521558,0.48202274451019,351447.12100498,1962.7741885663,923.03895785594,0.32313129852485,386267.5813044,2012.0805291746,822.00137464219,1.209192330024,49.139656919192,115.25308030723,27.927728844285,24.34499966833,3.7252630937909,0.44428886804505,1.3319418320185e+15,3.0237385697267e+14,3.0237374813064e+14,386631.8440208,2012.0805829172,822.00126451389,1.2091923131284,0.61930504343373,129041.94172104,1963.463479267,921.6264769118,-2.7202558522212e-08,1.1193050434337,965646.10676355,1771.999943044,773.15008955353,1.8037970094829,962807.19018521,1702.2659488174,882.79473456385,1.8776902605626,392513.88685459,1962.796248051,922.99375399377,1.8275763370649,385141.48821379,2012.0806198347,822.00118886338,1.7828112305825,134818.30776386,1962.7963702607,922.99350356405,2.2130974485641,0.99999975155914,1.0000003598682,1.0000289037798,394546.06129521,1595.5019710208,257081.46166643,19659.317811444,7.6462559774845,1962.7963027052,922.99364199753,1.2395542023923,963799.08415861,1702.2657691146,882.79501711539,1.4003748448657,965660.66747043,3387.479206778,724098.43879629,149166.55216512,4.5474652367496,1771.999959703,773.15006336002,1.803796990846,117125.30990514,985878.30500645,2011.628637407,822.92738236267,4.7331488871591e-321,280007891.83406
1519.2700616902,-3.6361559022582e-06,1.3097336864469,19659.448733831,-2.8185249756489e-05,1147.6850858523,112838611.3808,395060.23572279,923.00390625732,387822.63666741,822.00099464458,967995.06962634,773.15041348378,965252.35868668,882.79447600663,-0.0010328632812389,-47338.742078068,15500.080499846,-0.00093580719601505,5420.4923638311,149168.00192193,-3.5645185594899e-05,0.080499846005047,280010156.53758,9.0779536123485e-11,-6.1277408654625e-10,3.4341218770007e-06,1.3422544862633e-07,2.6582148630666e-08,4.5827063103854e-08,-3.8970814806817e-09,-3.8970814806817e-09,279907308.62979,501650.09778032,822.04441151973,152338.855099,923.00088569328,-3.0716889778747e-10,1.3422544862633e-07,0,-247973.09428923,139470.77855923,387443.87284846,7.2409211734521e-08,9.0779536123485e-11,-3.6361559022582e-06,1147.6851083563,18838766.399705,3.4341218770007e-06,174,187.889348821,-1660.0018883962,1660.0018885307,280000000,1519.2700616902,149231.94985089,1962.7915880479,923.00330318061,2.3161891900539,463465.18116391,2012.0595053647,822.04445621994,0.87317546993996,134908.34022567,1962.7965030463,922.99323146254,2.2131023152276,504203.21173952,2012.0595273087,822.04441125268,0.4296786592219,446171.83024416,2012.0595687724,822.04432628609,0.48202386325611,351447.80968329,1962.7742707234,923.03878950116,0.32313203663228,386268.59761542,2012.0806017539,822.00122591414,1.2091950922976,49.139678588552,115.25310138122,27.927728531062,24.34499885745,3.7252629785219,0.44428885440396,1.3319418604407e+15,3.0237383281473e+14,3.0237374813064e+14,386632.86169309,2012.0806461059,822.00113502897,1.2091950771988,0.61930443230768,129041.83475026,1963.4634790797,921.62647729576,-2.2769653238728e-08,1.1193044323077,965646.10965186,1771.9999405249,773.15009351428,1.8038039106511,962807.17416192,1702.2661053967,882.79448836989,1.8776972686037,392514.92970907,1962.79633587,922.99357403679,1.8275804870752,385142.4989702,2012.0806779712,822.00106973121,1.7828153099153,134818.17850182,1962.7964402847,922.99336007234,2.2131024937083,0.99999977289812,1.0000002799739,1.00002886966,394547.11353051,1595.5056389046,257082.64833175,19659.448733831,7.6462577457595,1962.7963825118,922.99347845937,1.2395570222524,963799.07678723,1702.2659342876,882.79475740946,1.4003800782568,965660.67038873,3387.4922018818,724103.99548377,149168.00192193,4.5474733362795,1771.9999614056,773.15006068301,1.8038038925429,117125.21469434,985878.30500645,2011.628637407,822.92738236267,1.6318988282136e-320,280007886.50434
1544.2694568433,-3.6954345012855e-06,1.3097293171372,19659.561906928,-2.7971395992807e-05,1147.6873695096,112838760.24651,395061.14219816,923.00374524514,387823.51650572,822.00090299919,967995.08936093,773.15043166413,965252.36161889,882.79425268517,-0.00093688110655421,-47337.397275622,15500.080440005,-0.00081820059051552,5420.6055369285,149169.34672438,-3.7152523832662e-05,0.080440004876235,280010553.07126,-6.4443100417626e-10,-4.3954080221025e-10,3.4801069731428e-06,1.4204693087014e-07,2.8705101354217e-08,4.7729970953264e-08,-3.3593652367927e-09,-3.3593652367927e-09,279907510.77758,501650.96924006,822.04443187883,152338.76068947,923.00077705357,-2.9627271452589e-10,1.4204693087014e-07,0,-247974.06325032,139470.68965143,387444.75290175,7.6435072307481e-08,-6.4443100417626e-10,-3.6954345012855e-06,1147.6873921253,18838768.245719,3.4801069731428e-06,174,190.68138515,-1660.0076648689,1660.0076639413,280000000,1544.2694568433,149231.84048724,1962.7916411492,923.0031943663,2.3161937376859,463465.93960095,2012.0595014476,822.0444642468,0.87317720846426,134908.23218659,1962.7965563343,922.99312226571,2.2131066614287,504204.08552133,2012.0595173703,822.04443161815,0.4296795162663,446172.55384828,2012.0595688584,822.04432610986,0.48202482245402,351448.40370744,1962.7743458883,923.03863547477,0.3231326681446,386269.47183537,2012.0806632802,822.00109983568,1.2091974583058,49.139692035868,115.25310059369,27.927723267021,24.344993046879,3.725261994738,0.44428873275286,1.331941888697e+15,3.0237380887426e+14,3.0237374813064e+14,386633.73682377,2012.0807041747,822.0010160355,1.2091974466283,0.61930392803403,129041.74564508,1963.4634789185,921.62647762597,-2.2119431188786e-08,1.119303928034,965646.11318274,1771.9999311353,773.15010827776,1.8038102058426,962807.16049449,1702.2662393529,882.79427774695,1.877703664231,392515.82607114,1962.7964135222,922.9934149136,1.8275840435452,385143.36813093,2012.0807298206,822.00096348233,1.7828188093629,134818.07020989,1962.7965035038,922.99323052496,2.2131068228235,0.99999979411247,1.0000002007988,1.0000285712693,394548.01794676,1595.508719704,257083.63728174,19659.561906928,7.6462580590271,1962.7964533453,922.9933333088,1.2395594404081,963799.07034417,1702.2660882949,882.79451525956,1.4003848670738,965660.67398882,3387.5039435324,724109.01350428,149169.34672438,4.5474796885841,1771.9999561101,773.15006900931,1.8038101738527,117125.13530445,985878.30500645,2011.628637407,822.92738236267,-2.1180594237214e-320,280007810.42217
1569.2670940544,-3.7535520001931e-06,1.3097250284944,19659.663224116,-2.7497579938812e-05,1147.689461053,112838938.241,395061.97837494,923.00363343651,387824.32745783,822.0008069882,967995.10670293,773.15042033875,965252.36392902,882.79406099543,-0.00083292065551177,-47336.219257181,15500.08037921,-0.00072430531008649,5420.7068541158,149170.52474282,-3.8122791564465e-05,0.080379210021335,280010881.25279,-1.198655708103e-09,-2.6942962032225e-10,3.5257926008071e-06,1.4957963094622e-07,3.0812449556061e-08,4.9406445487398e-08,-2.9683526914596e-09,-2.9683526914596e-09,279907707.10279,501651.77170645,822.04446428923,152338.68158072,923.0006927268,-2.8435383718087e-10,1.4957963094622e-07,0,-247974.94805845,139470.61555192,387445.56361037,8.0218895043458e-08,-1.198655708103e-09,-3.7535520001931e-06,1147.6894767396,18838767.448655,3.5257926008071e-06,174,193.473563567,-1660.0128298918,1660.0128285837,280000000,1569.2670940544,149231.74775352,1962.7916824132,923.00310980897,2.316197917666,463466.6387121,2012.0594856215,822.0444966773,0.87317880612503,134908.14064551,1962.7965979553,922.99303697684,2.2131106565576,504204.89009657,2012.0595015313,822.04446407514,0.42968030273317,446173.22119305,2012.0595529095,822.04435879208,0.48202570478828,351448.95267656,1962.7744040765,923.03851623672,0.32313324818781,386270.27723017,2012.0807194579,822.00098471734,1.2091996265266,49.139695889883,115.25307308297,27.927710687085,24.344980889899,3.7252600712621,0.44428850108414,1.3319419165299e+15,3.0237378536525e+14,3.0237374813064e+14,386634.54346553,2012.0807533327,822.00091530185,1.2091996147935,0.61930351456005,129041.67124382,1963.4634787843,921.62647790104,-1.5388677040711e-08,1.11930351456,965646.11591637,1771.9999372835,773.15009861082,1.803815790061,962807.14776549,1702.266361202,882.79408616038,1.87770935294,392516.65304182,1962.7964689639,922.99330130346,1.8275873121782,385144.16937699,2012.0807778396,822.00086508271,1.7828220064914,134817.97841211,1962.7965497017,922.99313585711,2.2131107873605,0.99999981500894,1.0000001230506,1.0000280367583,394548.85225966,1595.5115816031,257084.56030835,19659.663224116,7.6462597920172,1962.7965050542,922.99322734798,1.2395616590319,963799.06443214,1702.2662189884,882.79430976671,1.4003891064533,965660.67672956,3387.5145101623,724113.53305521,149170.52474282,4.5474862550621,1771.9999611184,773.15006113457,1.8038157649941,117125.06885592,985878.30500645,2011.628637407,822.92738236267,1.932784806531e-320,280007670.03135
